Carbon_%,Silicon_%,Manganese_%,Sulphur_%,Phosphorus_%,Nickel_%,Chromium_%,Molybdenum_%,Vanadium_%,Copper_%,Cobalt_%,Tungsten_%,Oxygen_weight%,Titanium_weight%,Nitrogen_weight%,Aluminium_weight%,Boron_weight%,Niobium_weight%,Tin_weight%,Arsenic_weight%,Antimony_weight%,Interpass_Temp_C,PWHT_Temp_C,PWHT_Time_hours,Yield_Strength_MPa,UTS_MPa,Elongation_%,Reduction_Area_%,Charpy_Temp_C,Charpy_Energy_J,Hardness_kg_mm2,FATT_50%,Primary_Ferrite_%,Ferrite_2nd_Phase_%,Acicular_Ferrite_%,Martensite_%,Ferrite_Carbide_%,Power_W,Heat_Input_J_mm,Electrode_Polarity_+,Electrode_Polarity_-,Electrode_Polarity_0,Weld_Type_FCA,Weld_Type_GMAA,Weld_Type_GTAA,Weld_Type_MMA,Weld_Type_NGGMA,Weld_Type_NGSAW,Weld_Type_SA,Weld_Type_SAA,Weld_Type_ShMA,Weld_Type_TSA
-1.0263958823930746,-0.0762977951677892,0.5161473720816879,-0.22562670950691982,0.05354952703722466,0.5357900615719333,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,0.9646646760337163,-0.500420933496199,-0.6309639886249009,-0.6591650683066334,0.393314345682965,0.7847501132694112,,,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.1101098752941647,0.012653480497127712,1.6940928390354766,-0.3148380380259706,0.05354952703722466,0.6084662554147767,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-0.1915630852438562,1.4686728368860535,0.41422820527192666,0.2665918696114076,-0.0563546167162677,0.3475410523721162,,,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.1101098752941647,0.012653480497127712,1.6940928390354766,-0.3148380380259706,0.05354952703722466,0.6084662554147767,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,,,,,-1.022603332151681,-0.09239610258360242,0.6494534961262598,-0.10660035817780521,-0.3152963125472329,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.1101098752941647,0.012653480497127712,1.6940928390354766,-0.3148380380259706,0.05354952703722466,0.6084662554147767,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,0.9646646760337163,-0.500420933496199,0.18794948288189184,0.1988535570808192,0.10716136961072623,0.12333127755299002,,,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.5705368362501617,-0.1652490708327061,-1.4994482047059052,-0.22562670950691982,-0.04869270946873234,1.6622710661360038,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-0.1915630852438562,1.4686728368860535,-0.9218937745549456,-1.0994640997554577,0.8838623046639469,0.7847501132694112,,,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.5705368362501617,-0.1652490708327061,-1.4994482047059052,-0.22562670950691982,-0.04869270946873234,1.6622710661360038,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-0.09774598958567164,0.24577812998188633,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.5705368362501617,-0.1652490708327061,-1.4994482047059052,-0.22562670950691982,-0.04869270946873234,1.6622710661360038,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,0.9646646760337163,-0.500420933496199,-1.0511959016349655,-1.1446229747758498,1.4970472533901735,0.8856445119380186,-0.15535157111152176,0.24577812998188633,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.3612518539974359,0.012653480497127712,-0.5309152652105681,-0.3148380380259706,0.00242840878424612,1.6804401145967147,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-0.1915630852438562,1.4686728368860535,-0.3615845572081927,-0.6027164745311431,0.6794673217552046,0.6838557146008054,,,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.3612518539974359,0.012653480497127712,-0.5309152652105681,-0.3148380380259706,0.00242840878424612,1.6804401145967147,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-0.5873934325553976,0.24577812998188633,,,0.07564463004957643,0.7580680234700107,-0.6351797929146938,-0.10660035817780521,-0.3152963125472329,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.3612518539974359,0.012653480497127712,-0.5309152652105681,-0.3148380380259706,0.00242840878424612,1.6804401145967147,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,0.9646646760337163,-0.500420933496199,-0.7063902294215791,-0.8285108496331043,1.1291362841544375,0.6726452258598482,-0.47218226950369735,0.24577812998188633,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.1101098752941647,0.19055603182696104,0.43761767428476916,-0.22562670950691982,0.00242840878424612,1.6077639207538712,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-0.1915630852438562,1.4686728368860535,-0.11375548030482126,-0.28660434938839735,0.43419334226471334,0.7847501132694112,,,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.1101098752941647,0.19055603182696104,0.43761767428476916,-0.22562670950691982,0.00242840878424612,1.6077639207538712,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-0.6738018048441727,0.24577812998188633,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.1101098752941647,0.19055603182696104,0.43761767428476916,-0.22562670950691982,0.00242840878424612,1.6077639207538712,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,0.9646646760337163,-0.500420933496199,-0.4154604434915343,-0.4220809744495741,0.8021043115004495,0.47085642852263493,0.4207042441469794,0.24577812998188633,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.9426818894919842,0.19055603182696104,1.6417397071708637,-0.22562670950691982,-0.04869270946873234,1.6077639207538712,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-0.1915630852438562,1.4686728368860535,0.6189565731486248,0.526255400978663,0.0254033764472289,0.47085642852263493,,,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.9426818894919842,0.19055603182696104,1.6417397071708637,-0.22562670950691982,-0.04869270946873234,1.6077639207538712,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-0.12654878034859668,0.24577812998188633,,,-1.205644659185224,-0.32863613759849497,0.949201263569149,-0.10660035817780521,-0.3152963125472329,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.9426818894919842,0.19055603182696104,1.6417397071708637,-0.22562670950691982,-0.04869270946873234,1.6077639207538712,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,0.9646646760337163,-0.500420933496199,0.1340735965985502,0.1988535570808192,-0.0563546167162677,0.24664665370350877,1.0255628501684055,0.24577812998188633,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.444965846898526,-0.254200346497623,-1.5256247706382116,-0.22562670950691982,-0.15093494597468934,4.006078317567698,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-0.1915630852438562,1.4686728368860535,-0.45856115251820767,-0.6365856307964373,0.8838623046639469,0.6726452258598482,,,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.444965846898526,-0.254200346497623,-1.5256247706382116,-0.22562670950691982,-0.15093494597468934,4.006078317567698,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-0.4433794787407723,0.24577812998188633,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.444965846898526,-0.254200346497623,-1.5256247706382116,-0.22562670950691982,-0.15093494597468934,4.006078317567698,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,0.9646646760337163,-0.500420933496199,-0.835692356501599,-0.8623800058983985,1.2108942773179348,0.5717508271912424,-0.1841543618744468,0.24577812998188633,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.3193948575468908,-0.1652490708327061,-0.6356215289397938,-0.3148380380259706,0.00242840878424612,4.006078317567698,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-1.4718089227888351,-0.5480017419587789,-0.8630845642814114,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.10714765849000296,-0.1915630852438562,1.4686728368860535,-0.21073207561483617,-0.3091837868985935,0.8838623046639469,0.5717508271912424,,,,,,,,,,-0.5277906572809166,-0.540021498904255,1,0,0,0,0,0,1,0,0,0,0,0,0
